book_id,title,author,genre,avg_rating,popularity
1079.0,Operative directional methodology,Dustin Hernandez,Fantasy,3.0,783.0
1080.0,Integrated content-based adapter,Todd Sanchez,,4.6,4484.0
1081.0,Mandatory zero administration encryption,Kimberly Velez,Thriller,4.8,6829.0
1082.0,Distributed dynamic standardization,Christine Green,Fantasy,4.74,5017.0
1083.0,Monitored radical protocol,Sarah James,Sci-Fi,4.33,8137.0
1084.0,Expanded clear-thinking matrices,Kimberly Scott,Finance,3.43,9050.0
1085.0,Pre-emptive stable neural-net,Michael Gutierrez,Romance,3.23,3848.0
1086.0,Re-contextualized asynchronous Graphical User Interface,Tamara Taylor,Self-help,3.78,5384.0
1087.0,Cross-platform bandwidth-monitored time-frame,Seth Olsen,Fantasy,4.31,233.0
1088.0,Multi-channeled cohesive standardization,Edward Jordan,Mystery,3.16,4024.0
1089.0,Face-to-face holistic architecture,Katherine Holder,Self-help,3.04,2128.0
1090.0,Intuitive grid-enabled definition,Susan Burns,Self-help,4.46,2770.0
1091.0,Multi-lateral systematic infrastructure,Paul Austin,Mystery,4.34,6809.0
1092.0,Open-source empowering moderator,Edward Simmons,Fantasy,3.85,2686.0
1093.0,,Michelle Rivas,Romance,4.53,4732.0
1094.0,Ameliorated fault-tolerant installation,Emily Benjamin,Romance,4.08,8990.0
1095.0,Reduced clear-thinking open system,James Mcfarland,Mystery,3.15,2549.0
1096.0,Customizable client-server service-desk,Javier Martinez,Self-help,4.71,55.0
1097.0,Organized intangible structure,Kyle Hall MD,Finance,3.13,4425.0
1098.0,Ameliorated reciprocal intranet,Cindy Cohen,Finance,3.23,7394.0
1099.0,Future-proofed client-driven archive,Brian Kim,Romance,4.0,8759.0
1100.0,Switchable holistic ability,Richard Carter,Thriller,3.24,4560.0
1101.0,Proactive maximized neural-net,Miss Sarah Barnett,Sci-Fi,3.71,1508.0
1102.0,Total 24hour forecast,Valerie Sharp,Romance,3.78,3102.0
1103.0,Persistent client-driven hub,Joseph Wolfe,Thriller,3.5,299.0
1104.0,Business-focused logistical algorithm,Matthew Moreno,Self-help,4.24,1416.0
1105.0,Cross-group explicit knowledge user,Sarah Acevedo,Finance,3.32,5605.0
1106.0,Digitized zero-defect encryption,Matthew Gilmore,Fantasy,4.63,8763.0
1107.0,Team-oriented analyzing open system,Debra Brown,Fantasy,4.98,5758.0
1108.0,Object-based mobile initiative,Jill Foster,Fantasy,4.71,7085.0
1109.0,Open-source responsive definition,Sarah Bowers,Fantasy,4.02,
1110.0,Programmable interactive customer loyalty,Austin Taylor,Fantasy,3.38,7921.0
1111.0,Distributed 4thgeneration application,Michelle Holmes,Sci-Fi,4.5,1097.0
1112.0,Profit-focused encompassing capacity,David Oconnell,Finance,4.49,8100.0
1113.0,Quality-focused demand-driven database,,Thriller,3.92,5280.0
1114.0,Multi-tiered 3rdgeneration utilization,Teresa Vazquez,Mystery,3.4,688.0
1115.0,Robust impactful methodology,Margaret Terry,Fantasy,3.38,9355.0
1116.0,Multi-tiered 24/7 groupware,Dawn Lowery,Romance,4.98,6104.0
1117.0,Optional radical challenge,William Stark,Mystery,3.83,122.0
1118.0,Grass-roots non-volatile structure,Ashley Lopez,Finance,4.72,1397.0
1119.0,Fundamental regional hub,Anna Elliott,Fantasy,3.19,8529.0
1120.0,Extended holistic application,Tracy Baxter,Thriller,3.23,2225.0
1121.0,Compatible bi-directional groupware,Brian Cooper,Thriller,4.11,9038.0
1122.0,Progressive transitional solution,Maria Fernandez,Sci-Fi,3.68,533.0
1123.0,Business-focused didactic moderator,Laura Todd,Sci-Fi,4.28,4032.0
1124.0,User-centric 5thgeneration forecast,Barry Campbell,Romance,4.64,4808.0
1125.0,Future-proofed disintermediate architecture,James Hicks,Fantasy,3.21,4919.0
1126.0,Compatible systemic data-warehouse,Cheryl Walters,Mystery,5.0,4232.0
1127.0,Customer-focused even-keeled migration,Karen Ellis,Horror,5.0,4599.0
,Multi-channeled motivating application,Marcus Smith,Romance,3.82,1219.0
1129.0,Open-architected multi-state functionalities,Jermaine Tucker,Finance,3.73,8164.0
1130.0,Organized neutral firmware,Victor Franklin,Romance,3.6,373.0
1131.0,Distributed maximized utilization,Ashley Merritt,Fantasy,3.57,3028.0
1132.0,Progressive system-worthy open architecture,Christina Miles,Sci-Fi,4.74,8601.0
1133.0,Optional background benchmark,Timothy Coleman,Mystery,4.7,5940.0
1134.0,Programmable interactive budgetary management,Kenneth Serrano,Fantasy,4.95,5469.0
1135.0,Networked leadingedge help-desk,Michelle Harris,Romance,3.25,9444.0
1136.0,Exclusive cohesive installation,Sergio Ball,Fantasy,4.6,3794.0
1137.0,Assimilated full-range monitoring,Colton Kelly,Fantasy,3.62,9015.0
1138.0,Quality-focused asymmetric parallelism,Gabriel Thornton,Sci-Fi,4.83,1306.0
1139.0,Quality-focused holistic encryption,David Wright,Horror,4.1,9460.0
1140.0,Streamlined optimizing throughput,Carla Moore,Self-help,4.09,9050.0
1141.0,Open-architected stable circuit,Taylor Graves,Mystery,3.2,6614.0
1142.0,Managed next generation analyzer,Gary Olsen,Sci-Fi,3.08,6885.0
1143.0,Optimized interactive neural-net,Dr. Aaron Golden,Fantasy,3.67,853.0
1144.0,Exclusive 24hour collaboration,Glenda Moore,Fantasy,3.19,9639.0
1145.0,Persistent context-sensitive matrices,Jessica Castro,Fantasy,4.78,697.0
1146.0,Stand-alone directional extranet,Mark Shepherd,Thriller,3.72,8880.0
1147.0,Triple-buffered analyzing concept,Shaun Wood,Fantasy,3.32,9195.0
1148.0,Innovative interactive benchmark,April Stephens,Self-help,3.5,5474.0
1149.0,Ergonomic 24hour monitoring,Tammy Martinez,Fantasy,4.3,9323.0
1150.0,Up-sized 24/7 productivity,Ronald Peters,Sci-Fi,,276.0
1151.0,Universal composite matrices,Julie Gillespie,Thriller,4.46,2076.0
1152.0,Versatile bifurcated capability,Kathryn Taylor,Fantasy,4.91,8351.0
1153.0,De-engineered system-worthy superstructure,Mr. James Smith,Fantasy,3.82,8569.0
1154.0,Robust analyzing access,Bradley Jones,Self-help,4.15,3073.0
1155.0,Digitized transitional focus group,Edward Roberts,Thriller,3.48,7041.0
1156.0,Extended systematic application,Matthew Allison,Fantasy,4.33,3154.0
1157.0,Team-oriented stable knowledge user,Mrs. Lisa Reilly,Horror,3.59,2232.0
1158.0,Universal interactive capability,Lauren Wells,Romance,4.18,9476.0
1159.0,Multi-tiered high-level strategy,Hannah Ross,Romance,3.5,2043.0
1160.0,Visionary logistical installation,Lawrence Cummings,Sci-Fi,3.51,9917.0
1161.0,Multi-tiered multi-tasking encoding,Richard Smith,Thriller,4.96,6645.0
1162.0,Seamless transitional hierarchy,Timothy Franco,Thriller,4.49,2101.0
1163.0,Devolved systematic implementation,Holly Deleon,Thriller,,9507.0
1164.0,Secured dedicated solution,Ryan Riley,Fantasy,4.34,2171.0
1165.0,Virtual empowering encryption,Dr. Judy Cox,Sci-Fi,3.46,4096.0
1166.0,Horizontal mission-critical secured line,Anthony Wilson,Sci-Fi,4.46,6468.0
1167.0,Proactive zero tolerance productivity,Angela Duffy,Fantasy,3.44,1846.0
1168.0,Automated value-added standardization,Benjamin Fletcher,Thriller,4.3,1815.0
1169.0,Distributed intangible access,Andrew Morales,Horror,3.03,1753.0
1170.0,Realigned object-oriented structure,Dennis Harrison,Romance,3.89,2409.0
1171.0,Mandatory radical knowledgebase,,Sci-Fi,4.57,6042.0
1172.0,Intuitive executive middleware,Christine Vasquez,Romance,3.82,8502.0
1173.0,Cross-group radical contingency,Kelly Kennedy,Mystery,3.89,3303.0
,Cross-group eco-centric info-mediaries,Steven Wagner,Self-help,3.29,6377.0
1175.0,Open-source scalable info-mediaries,Meghan Allen,Romance,4.74,3978.0
1176.0,Distributed 3rdgeneration database,,Thriller,4.9,7168.0
1177.0,Devolved stable installation,Charles Stone,Fantasy,3.01,7596.0
1178.0,Integrated hybrid monitoring,Scott Vargas,Fantasy,4.56,977.0
1179.0,Down-sized uniform methodology,Donna Williams,Sci-Fi,4.05,3340.0
1180.0,Automated system-worthy support,Brenda Payne,Romance,4.76,2306.0
1181.0,Synchronized actuating array,Paul Tyler,Romance,3.35,226.0
1182.0,Intuitive background parallelism,Ralph Ramirez,Thriller,4.53,1070.0
1183.0,Digitized modular budgetary management,Matthew Blair,Thriller,3.7,3676.0
1184.0,Stand-alone tangible success,David Roach,Romance,4.38,4516.0
1185.0,Streamlined didactic implementation,Pamela Mosley,Horror,4.93,4418.0
1186.0,Advanced background approach,Andrew Williams,Fantasy,3.44,2188.0
1187.0,Right-sized optimizing encoding,Jeremy Wilson,Fantasy,3.47,7962.0
,Adaptive fault-tolerant monitoring,Carrie Schneider,Romance,4.97,9040.0
1189.0,,Amy Stephens,Thriller,4.87,1800.0
1190.0,Right-sized web-enabled contingency,Amber Singh,Romance,3.74,4175.0
1191.0,Business-focused empowering strategy,Jeremy Coleman,Mystery,3.54,8463.0
1192.0,Fully-configurable zero administration instruction set,Joseph Day,Sci-Fi,4.49,333.0
1193.0,Profound zero tolerance workforce,William Craig,Fantasy,4.91,1756.0
1194.0,Optimized multi-state architecture,William Juarez,Fantasy,3.57,4003.0
1195.0,Innovative zero-defect knowledgebase,Vicki Hammond,Sci-Fi,4.34,9109.0
1196.0,Adaptive grid-enabled structure,Wyatt Roy,Self-help,4.15,8683.0
1197.0,Cross-group 5thgeneration hardware,Theresa Craig,Self-help,,8657.0
1198.0,User-centric dynamic access,Jessica Spears,Fantasy,4.92,5364.0
1199.0,Robust local process improvement,Veronica Davis,Sci-Fi,4.54,6877.0
1200.0,Reduced bottom-line synergy,Michael Obrien,Thriller,3.0,3169.0
1201.0,Phased incremental superstructure,Maria Todd,Fantasy,4.47,6961.0
1202.0,Customer-focused impactful workforce,Mr. Sean Hicks,Romance,4.61,9605.0
1203.0,Polarized hybrid capacity,Kimberly Rubio,,3.8,9857.0
1204.0,Open-source disintermediate Internet solution,Susan Estrada,Thriller,3.71,
1205.0,Assimilated background superstructure,Sherry Casey,Thriller,3.39,4013.0
1206.0,Diverse logistical initiative,Christopher Coleman,Romance,4.72,5848.0
1207.0,Optional leadingedge migration,Kayla Hudson,Thriller,3.48,5463.0
1208.0,Team-oriented content-based knowledge user,Angelica Foster,Thriller,3.86,9215.0
1209.0,Inverse composite contingency,Margaret Lowe,Fantasy,3.15,9260.0
1210.0,Universal national portal,Eddie Silva,Self-help,3.46,719.0
1211.0,Intuitive non-volatile monitoring,Frank Dean,Fantasy,3.82,1190.0
1212.0,Polarized maximized collaboration,William Huff,Fantasy,4.98,8988.0
1213.0,Multi-tiered explicit algorithm,,Romance,3.27,3515.0
1214.0,User-centric national algorithm,Thomas Sellers,Fantasy,3.19,4202.0
1215.0,Implemented bottom-line throughput,Steven Norman,Fantasy,4.17,1971.0
1216.0,Managed mission-critical neural-net,Laura Ashley,Finance,4.29,7371.0
1217.0,Devolved optimizing help-desk,Heather Davis,Self-help,,3879.0
1218.0,Public-key leadingedge artificial intelligence,Sarah Parker,Mystery,3.19,4102.0
1219.0,Optimized 6thgeneration approach,Heather Williams,Sci-Fi,4.07,3952.0
1220.0,Universal real-time contingency,Kristopher Little,Fantasy,4.38,8865.0
1221.0,Programmable local open architecture,Katherine Fowler,Fantasy,4.51,105.0
1222.0,Business-focused responsive emulation,,Self-help,3.98,3545.0
1223.0,Ameliorated bottom-line benchmark,Brittany Schultz,Sci-Fi,4.77,1640.0
1224.0,Cloned secondary middleware,Mario Snyder,Fantasy,4.17,9432.0
1225.0,Down-sized object-oriented system engine,Jennifer Day,Romance,3.85,5718.0
1226.0,Monitored coherent contingency,Samuel Russell,Self-help,4.51,9115.0
1227.0,Expanded bottom-line productivity,Janice Tanner,Mystery,3.05,1598.0
1228.0,Advanced zero tolerance methodology,Alicia Taylor,Finance,4.14,4510.0
1229.0,Fundamental zero tolerance conglomeration,Marilyn Henderson,Fantasy,4.64,3838.0
1230.0,Fundamental tangible workforce,Heidi Harrison,Sci-Fi,4.46,3209.0
1231.0,User-centric scalable forecast,Melissa Nguyen DVM,Horror,3.4,4834.0
1232.0,Team-oriented background workforce,Destiny Myers,Thriller,4.32,3697.0
1233.0,Switchable radical hub,Megan Odonnell,Mystery,3.06,3346.0
1234.0,Function-based actuating success,Steven Mccormick,Romance,4.51,4909.0
1235.0,Multi-lateral secondary framework,Jake King,Horror,3.86,1037.0
1236.0,Up-sized asymmetric focus group,Jeffrey Dunn,Horror,3.32,
1237.0,Public-key stable instruction set,Shane Gonzalez,Fantasy,3.75,8734.0
1238.0,User-friendly encompassing middleware,Edward Figueroa,Fantasy,4.69,6888.0
1239.0,Focused stable help-desk,Theresa Soto,Fantasy,4.53,3470.0
1240.0,Operative modular data-warehouse,James Evans,Fantasy,3.83,7121.0
1241.0,Intuitive disintermediate collaboration,Matthew Murray,Fantasy,4.63,4361.0
1242.0,Multi-lateral multi-tasking leverage,Jordan Lynch,Sci-Fi,4.43,8698.0
1243.0,Fully-configurable cohesive throughput,,Self-help,4.86,9595.0
1244.0,Realigned didactic protocol,Darlene Sanchez,Finance,4.77,2579.0
1245.0,Upgradable intermediate policy,Sharon Johnson,Horror,4.19,9295.0
1246.0,,Emma Brown,Fantasy,3.9,2821.0
1247.0,Up-sized 5thgeneration policy,Derrick Ford,Mystery,4.59,4575.0
1248.0,Upgradable 24/7 application,Douglas Hardin,Romance,4.21,329.0
1249.0,Virtual real-time task-force,Angel Mcdonald,Fantasy,3.59,8773.0
1250.0,Focused user-facing matrix,Sarah Garza,,3.18,9526.0
1251.0,Future-proofed scalable toolset,Mary Montes,Fantasy,4.39,882.0
1252.0,Adaptive disintermediate open architecture,Amy Taylor,Fantasy,4.4,1855.0
1253.0,Realigned grid-enabled budgetary management,Michael Norris,Thriller,3.79,9514.0
1254.0,Sharable 24hour framework,Allison Lopez DDS,Sci-Fi,4.63,866.0
1255.0,Integrated demand-driven Graphical User Interface,Austin Stout,Thriller,4.08,3798.0
1256.0,Right-sized empowering throughput,Megan Hall,Sci-Fi,3.48,832.0
1257.0,Face-to-face web-enabled matrix,Sandra Rivera,Thriller,4.21,1216.0
1258.0,Configurable uniform success,Ashley Allen,Fantasy,4.1,5557.0
1259.0,Multi-channeled object-oriented algorithm,Sean Morales,Thriller,3.19,4279.0
1260.0,Enterprise-wide logistical firmware,Jeffrey Lowe,Romance,3.27,2922.0
1261.0,Enterprise-wide static hardware,Anthony Cox,Fantasy,3.98,3364.0
1262.0,Face-to-face multi-tasking core,Megan Bailey,Fantasy,4.58,1465.0
1263.0,Mandatory attitude-oriented firmware,Jessica Williams,Thriller,4.25,1171.0
1264.0,Robust responsive artificial intelligence,Erika Miller,Romance,4.27,1314.0
1265.0,Synchronized exuding hardware,Emily Sutton,Sci-Fi,3.64,2698.0
1266.0,Team-oriented logistical standardization,Phillip Taylor,Mystery,4.99,5533.0
1267.0,Enterprise-wide needs-based benchmark,Curtis Ramos,Fantasy,4.53,448.0
1268.0,Networked bandwidth-monitored challenge,Mary Rivas,Sci-Fi,4.38,498.0
1269.0,Multi-layered interactive success,Sheila Jackson,Fantasy,3.33,9599.0
1270.0,Optimized eco-centric attitude,Jeff Palmer,Fantasy,4.38,7878.0
1271.0,Progressive bottom-line migration,Mary Myers,Finance,3.2,8832.0
1272.0,Advanced optimizing process improvement,Jessica Young,Mystery,3.11,9911.0
1273.0,Robust intermediate encoding,Ryan Leblanc,Fantasy,3.3,5790.0
1274.0,Right-sized global archive,Johnny Brown,Romance,4.34,8258.0
1275.0,Managed 5thgeneration structure,Luis Lawrence,Mystery,4.51,4274.0
1276.0,Digitized clear-thinking service-desk,Jennifer Perez,Fantasy,4.09,2424.0
1277.0,Cross-platform context-sensitive task-force,Richard Carey,Mystery,4.15,7812.0
1278.0,Progressive next generation moderator,Elizabeth Cooper,Romance,4.04,1256.0
1279.0,Cross-group stable frame,Amy Wood,Fantasy,4.65,4735.0
1280.0,Fully-configurable impactful framework,Scott Thomas,Thriller,4.58,5147.0
1281.0,Enhanced zero tolerance success,David Anderson,Romance,,7122.0
1282.0,Multi-lateral zero administration hub,John Obrien,Thriller,3.09,801.0
1283.0,Cloned bifurcated structure,Kevin Goodman,Fantasy,3.52,4025.0
1284.0,Self-enabling empowering core,Kelly Mann,Romance,4.27,1454.0
1285.0,Stand-alone exuding encryption,Lucas Walker,Romance,4.03,8685.0
1286.0,Configurable 5thgeneration software,Brooke Zavala,Fantasy,3.76,2015.0
1287.0,Polarized mission-critical capability,Ashley Smith,Fantasy,3.3,4415.0
1288.0,Digitized systemic paradigm,Michael Mcdonald,Thriller,4.98,6055.0
1289.0,De-engineered human-resource toolset,Rhonda Browning,Mystery,3.73,2790.0
1290.0,Extended cohesive migration,Jeffery Jennings,Sci-Fi,3.75,687.0
1291.0,Configurable value-added application,Katherine Wilkins,Thriller,3.08,7697.0
1292.0,Distributed cohesive attitude,Danielle Bradley,Fantasy,3.42,6721.0
1293.0,Compatible zero tolerance Graphic Interface,Michael Graham,Mystery,4.23,7538.0
1294.0,Polarized bifurcated throughput,Chad Palmer,Mystery,4.57,279.0
1295.0,Organized mobile ability,Edgar Jefferson,Sci-Fi,4.56,8616.0
1296.0,User-centric regional superstructure,Scott Brown,Fantasy,3.13,4388.0
1297.0,Grass-roots foreground application,William Smith,Horror,4.86,6418.0
1298.0,Vision-oriented secondary implementation,Kelly Castro,Romance,4.06,9107.0
1299.0,Realigned reciprocal alliance,Natasha Collins,Self-help,4.48,4287.0
1300.0,Monitored analyzing concept,Kathryn Chavez,Mystery,3.52,2908.0
1301.0,Object-based actuating encoding,Amber Smith,Thriller,3.95,4080.0
1302.0,Vision-oriented uniform toolset,Jason Norris,Thriller,,3076.0
1303.0,Synergistic grid-enabled framework,Kimberly Cummings,Thriller,3.13,4388.0
1304.0,Front-line zero tolerance interface,Anne Jones,Fantasy,4.35,2319.0
1305.0,Fully-configurable neutral secured line,Christopher Williams,Mystery,4.24,4836.0
1306.0,Versatile foreground attitude,Douglas Brown,Sci-Fi,4.04,5039.0
1307.0,Quality-focused fault-tolerant complexity,Brett Nichols,Romance,3.32,3977.0
,Reactive composite hierarchy,Carrie Wise,Self-help,4.51,2139.0
1309.0,User-centric dedicated software,Sierra Powers,Romance,4.45,8657.0
1310.0,Programmable bottom-line success,Jennifer Perry,Romance,3.21,4127.0
1311.0,Advanced disintermediate monitoring,Mary Miller,Fantasy,4.75,6393.0
1312.0,Total mission-critical encryption,Lindsay Owens,Romance,4.96,6388.0
1313.0,Profound optimizing strategy,John Olson,Fantasy,4.89,6123.0
1314.0,Balanced 6thgeneration adapter,Bobby Hale,Sci-Fi,4.73,694.0
1315.0,Cross-platform zero-defect application,Susan Bryant,Fantasy,4.58,6047.0
1316.0,Optional disintermediate flexibility,Shelby Johnson,Romance,4.37,4815.0
1317.0,Streamlined static monitoring,Erica White,Fantasy,4.73,382.0
1318.0,Persevering 24hour moderator,Phillip Khan,Mystery,3.94,5042.0
1319.0,Reduced web-enabled artificial intelligence,Rebecca Torres,Romance,3.56,4762.0
1320.0,Fundamental high-level instruction set,Brenda Foster,Thriller,4.92,8690.0
1321.0,Mandatory human-resource budgetary management,Jody Jimenez,Thriller,4.84,3701.0
1322.0,Front-line leadingedge knowledge user,Rita Watts,,3.74,9111.0
1323.0,Synergistic motivating middleware,Charles Coleman,Mystery,4.04,4513.0
1324.0,Reduced heuristic initiative,Patrick Hubbard,Romance,4.94,7630.0
1325.0,Multi-tiered zero-defect intranet,Teresa Watson,Mystery,4.39,5570.0
1326.0,Proactive demand-driven knowledgebase,Joshua Christian,Fantasy,4.37,943.0
1327.0,Polarized value-added forecast,Amber Blair,Finance,3.58,3353.0
1328.0,Extended systemic projection,Pam Roberts,Self-help,3.42,5818.0
1329.0,Multi-tiered asymmetric framework,James James,Fantasy,4.05,9620.0
1330.0,Proactive interactive database,April Bean,Romance,4.42,6468.0
1331.0,Customizable asynchronous workforce,Richard Sutton,Sci-Fi,4.61,1675.0
1332.0,Enhanced responsive secured line,Cody Dixon,Fantasy,4.42,7451.0
1333.0,,Nancy Clark DVM,Thriller,,2028.0
1334.0,Fundamental mission-critical algorithm,Jasmine Bennett,Thriller,4.21,3255.0
1335.0,Re-contextualized human-resource parallelism,Karen Johnson,Fantasy,3.18,3244.0
1336.0,Multi-tiered neutral open architecture,Crystal Johnson,Thriller,3.27,5293.0
1337.0,Quality-focused directional matrix,Tami Perez,Finance,3.08,6663.0
1338.0,Upgradable discrete solution,Pamela Ray,Self-help,4.45,1375.0
1339.0,Enterprise-wide value-added circuit,Michelle Gould,Self-help,4.22,8273.0
1340.0,Customizable stable project,Timothy Reyes,Thriller,4.92,6379.0
1341.0,Right-sized directional focus group,Terry Williams,Fantasy,4.92,6672.0
1342.0,User-friendly systemic circuit,Angela Hayes,Sci-Fi,4.44,8593.0
1343.0,De-engineered multimedia complexity,Caleb Lee,Self-help,3.02,3029.0
,Cross-group national budgetary management,Kevin Zhang,Fantasy,3.05,482.0
1345.0,,Karen Byrd,Thriller,3.67,6800.0
1346.0,Progressive reciprocal superstructure,Monica Douglas,Fantasy,3.26,9785.0
1347.0,Re-engineered mission-critical forecast,Joan Burke,Thriller,3.03,6182.0
1348.0,Intuitive cohesive challenge,Caleb Ramirez,Romance,4.27,8149.0
1349.0,Open-source full-range instruction set,Oscar Tran,Romance,3.57,9767.0
1350.0,Public-key stable benchmark,Stephanie Smith MD,Fantasy,4.45,6808.0
1351.0,,Tina Mann,Self-help,4.76,3502.0
1352.0,Open-source dynamic attitude,Christina Davis DDS,Romance,4.22,5666.0
1353.0,Multi-lateral heuristic knowledge user,Natasha Mullins,Fantasy,3.12,5100.0
1354.0,Customer-focused intangible policy,Jason Freeman,Mystery,4.62,8618.0
1355.0,Realigned motivating archive,Ryan Lewis,Mystery,4.15,1784.0
1356.0,Team-oriented tertiary parallelism,Stacy Brown,Thriller,3.45,6505.0
1357.0,Progressive composite standardization,Phillip Day,Thriller,3.69,433.0
1358.0,,Johnny Lopez,Thriller,4.51,6673.0
1359.0,Synergized tangible concept,Daniel Terrell,Fantasy,4.63,2584.0
1360.0,Ergonomic intangible capability,Dana Harrison,Self-help,4.21,8288.0
1361.0,Progressive full-range flexibility,Nicole Williams,Fantasy,3.48,4506.0
1362.0,Team-oriented real-time approach,Michael Guzman,Romance,3.84,1512.0
1363.0,User-friendly explicit hub,Faith Walker,Romance,3.07,4817.0
1364.0,Team-oriented intangible encoding,Sylvia Kelley,Fantasy,4.07,703.0
1365.0,Decentralized coherent matrices,Yvonne Robinson,Horror,4.26,5530.0
1366.0,Self-enabling coherent circuit,Paula Mcclain,Fantasy,4.87,7024.0
1367.0,Customer-focused leadingedge workforce,Roy Haynes,Romance,4.58,760.0
1368.0,Enterprise-wide fresh-thinking open architecture,Andrea Stevenson,Thriller,3.19,2111.0
1369.0,Function-based modular instruction set,Summer Rodriguez,Romance,4.69,691.0
1370.0,Triple-buffered contextually-based strategy,Robert Martinez,Self-help,4.75,908.0
1371.0,Quality-focused hybrid emulation,Debbie Scott,Thriller,3.41,6400.0
1372.0,Expanded uniform throughput,Emily Davis,Romance,4.21,447.0
1373.0,Networked didactic time-frame,David Jacobson,Romance,4.37,1191.0
1374.0,Phased radical initiative,Nancy Rowe,Romance,4.49,1638.0
1375.0,Secured 6thgeneration projection,Melissa Torres,Finance,4.54,4162.0
1376.0,Reduced national Local Area Network,Donald Daniel,Self-help,3.71,7042.0
1377.0,Realigned value-added pricing structure,Casey Rodriguez,Thriller,3.37,9373.0
1378.0,Polarized scalable time-frame,Erin Bautista,Fantasy,4.25,7951.0
1379.0,Cross-group intangible initiative,Andrea Harris,Romance,4.12,2337.0
1380.0,Secured methodical core,Jodi Mendoza,Mystery,4.97,4322.0
1381.0,Devolved bottom-line matrices,Michelle Villegas,Romance,4.93,1898.0
1382.0,Triple-buffered contextually-based function,Christopher Jackson,Fantasy,4.79,82.0
1383.0,Future-proofed bandwidth-monitored solution,Sherry Franco,Sci-Fi,4.97,3180.0
1384.0,Focused analyzing installation,Danielle Quinn,Romance,3.47,9016.0
1385.0,Optional foreground function,Anna Stephens,Sci-Fi,4.06,6676.0
1386.0,Streamlined fault-tolerant frame,Edward Stanton,,3.47,6133.0
1387.0,Future-proofed coherent secured line,Mrs. Melissa Sanchez,Mystery,3.25,1679.0
1388.0,Versatile holistic ability,Elizabeth Jenkins,Mystery,3.9,296.0
1389.0,,Kayla Sandoval,Mystery,3.09,6034.0
1390.0,Mandatory intangible focus group,Robert Mitchell,Finance,4.16,1063.0
1391.0,Integrated modular hardware,,Horror,3.57,2979.0
1392.0,Ergonomic maximized alliance,Ronald Anderson,Self-help,4.43,7424.0
1393.0,Inverse background software,Amy Blankenship,Finance,4.17,2714.0
1394.0,Enhanced human-resource archive,Samantha Jones,Romance,4.2,9385.0
1395.0,Stand-alone dedicated functionalities,Luis White,Mystery,4.25,9384.0
,Re-engineered optimizing conglomeration,Tyler Allen,Horror,4.74,4857.0
1397.0,Multi-tiered transitional implementation,Matthew Duarte,Horror,4.28,9836.0
1398.0,Right-sized context-sensitive time-frame,Gregory Hall,Sci-Fi,4.35,7475.0
1399.0,Networked background open system,Ruben Weber,Fantasy,4.04,2379.0
1400.0,Quality-focused zero tolerance system engine,Michael Houston,Thriller,3.73,6294.0
1401.0,Focused zero tolerance utilization,Douglas Mccoy,Mystery,4.14,2408.0
1402.0,Distributed explicit ability,Michael Hunt,Romance,3.21,349.0
1403.0,Ergonomic encompassing installation,Robert Craig,Sci-Fi,4.77,9331.0
1404.0,Public-key real-time emulation,Dawn Kennedy,Mystery,4.95,
1405.0,Customer-focused user-facing moderator,Steven King,Finance,4.78,1776.0
1406.0,,Heidi Roberts,Fantasy,4.56,3655.0
1407.0,Horizontal dynamic superstructure,Janet Oliver,Romance,3.28,7044.0
1408.0,Devolved neutral groupware,Jerry Harris,Romance,4.12,898.0
1409.0,Ameliorated object-oriented hardware,Peter Hansen,Romance,4.4,9141.0
1410.0,Programmable regional hub,Sherry Morse,Thriller,3.8,1929.0
1411.0,Self-enabling 24/7 encryption,Renee Jacobs,Thriller,3.84,501.0
1412.0,Optimized executive Graphic Interface,Kyle Franco,Mystery,3.35,3538.0
1413.0,Phased impactful groupware,Jimmy Lang,Romance,4.89,3738.0
1414.0,Programmable dedicated ability,Kevin Chapman,Thriller,3.44,9870.0
1415.0,Grass-roots client-driven neural-net,Jordan Michael,Self-help,4.3,8524.0
1416.0,Horizontal user-facing superstructure,Jennifer Bennett,Fantasy,4.79,287.0
1417.0,Optional intermediate knowledge user,Lisa Scott,Horror,4.96,51.0
1418.0,Ameliorated incremental standardization,Michael Wyatt,Self-help,4.92,1931.0
1419.0,Ameliorated intermediate paradigm,Ryan Howell,Finance,4.8,9278.0
1420.0,Configurable attitude-oriented algorithm,Cindy Mills,Mystery,3.68,8999.0
1421.0,Universal local benchmark,John Howard,Horror,4.57,6656.0
1422.0,Optional upward-trending Graphic Interface,George Daniels,Thriller,3.72,
1423.0,Profit-focused interactive adapter,Janice Bates,Romance,3.53,9022.0
1424.0,Fundamental non-volatile success,Christine Benson,Romance,3.76,6668.0
1425.0,Multi-layered reciprocal productivity,Ms. Erin Andrade,Mystery,4.85,3550.0
1426.0,,Maria Harrington,Fantasy,3.96,6979.0
1427.0,Open-source tertiary orchestration,Crystal Cooper,Fantasy,4.66,2388.0
1428.0,Balanced client-driven structure,Deborah Thompson,Sci-Fi,4.61,5140.0
1429.0,Realigned intermediate archive,Michael Matthews,Thriller,4.96,1970.0
1430.0,,Andrew Anderson,Romance,3.38,4376.0
1431.0,Centralized systemic encoding,Shelby Duarte,,3.3,9628.0
1432.0,Optimized value-added conglomeration,Shelly Turner,,3.62,8340.0
1433.0,Compatible responsive installation,Danielle Lucas,Romance,4.8,483.0
